Stations_ID, Mess_Datum, Qualitaets_Niveau, BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE, WINDGESCHWINDIGKEIT, LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER, SCHNEEHOEHE,eor
      164,20071124,  10,   6.3,   84.00,   6.2,    2.6, 1012.90,   4.6,   -2.6,    -.6,    4.5,  11.3,   8,   2.9,     .300,   0,eor
      164,20071125,  10,   7.4,   88.00,   6.8,    3.1, 1000.70,   6.2,    -.3,    -.3,    6.2,  17.3,   8,   1.0,     .100,   4,eor
      164,20071126,  10,   4.6,   81.00,   5.4,    1.4, 1003.20,   8.7,   -1.2,     .0,    2.8,  17.2,   6,    .0,    4.700,   0,eor
      164,20071127,  10,   3.9,   79.00,   5.1,     .7, 1013.30,   6.5,   -4.6,   -2.1,    3.7,  14.1,   0,    .0,     .600,   0,eor
      164,20071128,  10,   4.8,   90.00,   5.3,    -.5, 1015.00,   3.2,   -7.0,   -4.3,    2.5,   7.7,   0,    .0,    3.100,   0,eor
      164,20071129,  10,   6.8,   83.00,   5.7,    1.5, 1000.70,   5.0,   -1.5,    -.6,    3.9,   9.7,   6,   3.0,    1.400,   0,eor
      164,20071130,  10,   7.4,   90.00,   7.9,    5.2,  996.90,   5.7,    3.3,    3.7,    6.3,  12.6,   6,    .2,    1.000,   0,eor
      164,20071201,  10,   5.7,   91.00,   8.7,    6.3,  996.40,   4.9,    2.0,    3.8,    8.5,  12.1,   6,   3.5,     .300,   0,eor
      164,20071202,  10,   6.0,   86.00,   8.1,    6.1,  991.10,   6.4,    1.8,    3.5,    9.2,  16.5,   6,   9.6,     .900,   0,eor
      164,20071203,  10,   7.3,   86.00,   8.2,    6.2,  977.30,   7.8,    2.9,    3.8,    9.2,  19.2,   6,   5.4,     .300,   0,eor
      164,20071204,  10,   6.1,   87.00,   7.5,    4.8,  999.60,   6.2,    2.4,    3.8,    6.7,  13.1,   6,    .0,    1.300,   0,eor
      164,20071205,  10,   7.9,   88.00,   8.7,    6.8, 1007.50,   5.1,    3.5,    4.2,    9.8,  11.8,   6,    .0,     .000,   0,eor
      164,20071206,  10,   6.6,   81.00,   9.3,    9.0, 1002.10,   5.7,    5.8,    7.5,   10.4,  13.9,   6,   4.5,     .300,   0,eor
      164,20071207,  10,   7.2,   82.00,   9.5,    9.1,  984.10,   8.8,    4.7,    6.0,   13.1,  21.6,   6,   4.9,    1.200,   0,eor
      164,20071208,  10,   6.2,   77.00,   7.1,    5.8,  994.60,   6.5,    1.1,    3.5,    7.6,  16.2,   6,    .5,     .300,   0,eor
      164,20071209,  10,   6.3,   85.00,   7.0,    4.0,  987.00,   4.6,   -1.2,    1.8,    5.6,  10.8,   6,    .5,     .000,   0,eor
      164,20071210,  10,   6.8,  100.00,   7.3,    2.5,  995.10,   2.5,   -1.5,     .6,    3.5,   5.8,   6,    .0,     .000,   0,eor
      164,20071211,  10,   8.0,   98.00,   8.0,    4.0, 1010.50,   3.6,    2.0,    1.9,    6.0,  11.6,   6,   3.1,     .000,   0,eor
      164,20071212,  10,   8.0,   95.00,   8.4,    5.1, 1025.50,   4.7,    3.2,    3.8,    5.8,  10.3,   6,    .0,     .000,   0,eor
      164,20071213,  10,   7.6,   81.00,   6.1,    2.9, 1033.80,   3.1,    1.3,    1.7,    4.0,   8.8,   8,    .0,     .000,   0,eor
      164,20071214,  10,   7.6,   87.00,   5.8,    1.3, 1031.60,   2.5,   -2.8,    -.6,    2.8,   8.9,   8,    .2,     .900,   0,eor
      164,20071215,  10,   3.5,   87.00,   4.7,   -1.6, 1034.20,   1.6,   -7.5,   -5.1,     .7,   5.6,   0,    .0,    4.800,   0,eor
      164,20071216,  10,   8.0,   85.00,   5.0,    -.5, 1034.10,   2.0,   -3.1,   -2.8,     .8,   6.1,   0,    .0,     .000,   0,eor
      164,20071217,  10,   8.0,   87.00,   5.5,     .4, 1034.90,   2.0,   -1.3,   -1.4,    1.6,   4.7,   7,    .0,     .000,   0,eor
      164,20071218,  10,   8.0,   90.00,   5.3,    -.4, 1033.90,   1.0,   -1.4,   -1.4,    1.1,   4.4,   7,    .0,     .000,   0,eor
      164,20071219,  10,   8.0,   86.00,   5.3,     .2, 1033.70,   2.1,   -1.0,   -1.0,    1.0,   5.8,   0,    .0,     .000,   0,eor
      164,20071220,  10,   8.0,   95.00,   5.0,   -2.1, 1030.60,   2.9,   -3.6,   -3.9,    -.9,   6.3,   8,    .0,     .000,   0,eor
      164,20071221,  10,   8.0,   98.00,   4.3,   -4.7, 1025.80,   1.6,   -5.5,   -5.9,   -3.5,   3.6,   7,    .0,     .000,   0,eor
      164,20071222,  10,   8.0,   96.00,   3.8,   -5.8, 1020.20,   1.3,   -6.4,   -6.8,   -4.7,   3.3,   7,    .0,     .000,   0,eor
      164,20071223,  10,   5.6,   97.00,   4.6,   -3.7, 1019.60,   1.6,   -7.2,   -6.3,    -.7,   4.7,   8,    .0,    4.600,   0,eor
      164,20071224,  10,   8.0,   97.00,   6.0,     .1, 1021.60,   2.0,    -.8,    -.7,     .8,   7.0,   8,    .0,     .000,   0,eor
      164,20071225,  10,   6.3,   91.00,   5.3,    -.7, 1018.50,   4.7,   -4.2,   -3.1,     .9,   9.6,   0,    .0,     .400,   0,eor
      164,20071226,  10,   6.1,   84.00,   4.7,   -1.3, 1018.40,   3.7,   -5.9,   -4.3,    1.2,   9.3,   6,    .0,    3.500,   0,eor
      164,20071227,  10,   8.0,   97.00,   6.1,     .3, 1024.60,   4.1,    -.7,    -.6,    1.0,   9.3,   0,    .0,     .000,   0,eor
      164,20071228,  10,   5.7,   85.00,   6.4,    2.9, 1019.20,   5.6,     .7,    1.0,    4.7,  11.4,   6,    .0,     .000,   0,eor
      164,20071229,  10,   2.8,   77.00,   5.5,    2.2, 1009.70,   5.9,   -2.1,    -.5,    4.0,  13.1,   6,    .0,    3.500,   0,eor
      164,20071230,  10,   5.2,   89.00,   6.5,    2.5, 1011.30,   3.5,   -1.7,     .5,    4.6,   8.5,   6,    .3,    2.100,   0,eor
      164,20071231,  10,   5.9,   91.00,   6.4,    1.8, 1016.20,   4.2,   -1.5,     .4,    3.4,  10.0,   8,    .1,    2.000,   0,eor
      164,20080101,  10,   8.0,   95.00,   6.0,     .6, 1017.90,   3.1,    -.6,     .0,    1.4,   7.2,   7,    .7,     .000,   0,eor
      164,20080102,  10,   7.9,   90.00,   5.1,   -1.3, 1021.00,   4.4,   -4.9,   -4.8,     .2,  11.1,   7,    .2,     .000,   0,eor
      164,20080103,  10,   5.9,   80.00,   3.3,   -5.4, 1016.60,   7.2,   -8.4,   -7.1,   -4.5,  14.3,   7,    .0,     .000,   0,eor
      164,20080104,  10,   2.9,   74.00,   2.8,   -6.6, 1015.80,   6.8,   -9.3,   -8.2,   -5.3,  12.7,   0,    .0,    4.600,   0,eor
      164,20080105,  10,   7.0,   81.00,   4.1,   -2.6, 1006.50,   6.2,   -6.3,   -5.4,    -.9,  12.6,   6,    .7,     .300,   0,eor
      164,20080106,  10,   6.5,   95.00,   5.6,    -.5, 1002.30,   3.6,   -4.1,   -2.9,    2.2,   8.8,   8,   2.6,     .000,   0,eor
      164,20080107,  10,   7.0,   96.00,   6.6,    1.6, 1004.40,   4.2,   -1.2,    -.5,    4.2,  10.4,   8,   2.0,     .000,   1,eor
      164,20080108,  10,   5.0,   81.00,   6.7,    4.2, 1009.80,   5.7,    -.7,    1.1,    5.7,  14.8,   6,    .0,    2.600,   0,eor
      164,20080109,  10,   5.3,   88.00,   6.0,    1.4, 1008.00,   3.9,   -3.4,   -1.1,    3.9,   9.0,   6,    .9,     .600,   0,eor
      164,20080110,  10,   4.0,   87.00,   6.7,    3.2, 1007.60,   5.1,    -.8,     .4,    5.8,  10.6,   6,    .0,    5.000,   0,eor
      164,20080111,  10,   5.2,   78.00,   7.4,    6.1, 1001.00,   5.4,    1.3,    2.8,    8.7,  10.4,   6,    .0,     .300,   0,eor
      164,20080112,  10,   7.2,   79.00,   6.2,    3.5,  998.70,   5.1,    -.3,     .5,    7.0,  14.7,   0,    .0,    1.100,   0,eor
      164,20080113,  10,    .6,   81.00,   5.9,    2.5, 1012.00,   4.0,   -4.0,    -.6,    6.5,  12.3,   0,    .0,    6.800,   0,eor
      164,20080114,  10,   3.4,   87.00,   6.3,    2.4, 1005.10,   4.1,   -3.2,    -.8,    6.0,  10.8,   0,    .0,    4.400,   0,eor
      164,20080115,  10,   6.6,   79.00,   6.7,    4.6,  999.00,   5.3,    1.1,    2.9,    7.6,  12.2,   6,    .2,    5.800,   0,eor
      164,20080116,  10,   7.0,   80.00,   7.3,    5.7,  992.60,   5.1,    -.1,    3.0,    7.8,  12.4,   6,    .0,     .000,   0,eor
      164,20080117,  10,   7.0,   91.00,   7.0,    3.2, 1003.00,   3.0,   -1.8,     .2,    6.2,   9.5,   6,   2.3,    1.000,   0,eor
      164,20080118,  10,   7.6,   86.00,   8.1,    6.1, 1003.10,   5.0,    2.6,    3.7,    7.8,  13.3,   6,   4.7,    1.500,   0,eor
      164,20080119,  10,   6.5,   91.00,  10.3,    8.7, 1005.20,   6.4,    2.7,    4.0,   11.5,  14.6,   6,   3.2,     .000,   0,eor
      164,20080120,  10,   7.8,   94.00,   9.2,    6.5, 1007.90,   4.2,    2.6,    3.9,   11.2,  15.1,   6,  23.4,     .000,   0,eor
      164,20080121,  10,   8.0,   94.00,   9.0,    6.4,  999.70,   3.7,    3.8,    4.0,    9.1,  10.2,   8,  19.8,     .000,   0,eor
      164,20080122,  10,   6.0,   87.00,   6.2,    2.1, 1003.00,   6.5,   -2.5,   -1.1,    7.7,  15.0,   7,    .4,     .600,   0,eor
      164,20080123,  10,   6.6,   91.00,   6.3,    1.6, 1020.30,   4.0,   -3.3,   -1.5,    4.7,   9.2,   6,   1.1,    2.400,   0,eor
      164,20080124,  10,   8.0,   90.00,   8.8,    6.6, 1015.30,   5.5,    3.7,    4.0,    8.5,  16.7,   6,   2.9,     .000,   0,eor
      164,20080125,  10,   4.8,   73.00,   6.6,    5.5, 1020.40,   8.8,     .8,    2.2,    7.6,  21.4,   6,    .1,    3.400,   0,eor
      164,20080126,  10,   7.4,   81.00,   8.1,    7.0, 1012.70,  11.2,    3.9,    4.5,    8.8,  31.9,   6,   1.9,     .000,   0,eor
      164,20080127,  10,   5.5,   80.00,   6.7,    4.4, 1011.00,   7.3,   -3.8,    -.3,    8.2,  18.5,   6,   3.4,     .300,   0,eor
      164,20080128,  10,   5.1,   94.00,   7.2,    2.8, 1023.00,   2.7,   -4.8,   -2.2,    7.0,   7.3,   6,    .7,    1.100,   0,eor
      164,20080129,  10,   8.0,   91.00,   8.6,    6.1, 1020.20,   3.2,    3.8,    4.6,    7.3,   7.1,   0,    .0,     .000,   0,eor
      164,20080130,  10,   8.0,   84.00,   7.0,    4.3, 1012.10,   3.9,    2.6,    3.1,    5.2,  12.2,   6,   1.3,     .000,   0,eor
      164,20080131,  10,   7.0,   79.00,   5.9,    2.8, 1007.70,   7.0,     .2,    1.4,    4.3,  19.8,   6,   1.0,     .900,   0,eor
      164,20080201,  10,   7.5,   72.00,   6.3,    5.2,  988.90,   8.0,    1.1,    1.8,    7.4,  17.7,   6,    .0,     .100,   0,eor
      164,20080202,  10,   4.2,   75.00,   5.5,    2.9, 1000.00,   6.2,   -1.9,    -.6,    5.8,  15.6,   8,    .0,    2.300,   0,eor
      164,20080203,  10,   1.5,   75.00,   4.9,    1.1, 1013.10,   4.6,   -2.6,   -1.0,    5.0,  10.2,   0,    .0,    7.400,   0,eor
      164,20080204,  10,   2.7,   80.00,   5.8,    2.4, 1003.20,   3.7,   -4.9,   -1.8,    6.8,  10.8,   0,    .0,    7.800,   0,eor
      164,20080205,  10,   6.8,   77.00,   6.8,    5.2, 1007.70,   4.7,     .1,    2.4,    7.9,  13.9,   6,   1.5,    4.600,   0,eor
      164,20080206,  10,   7.5,   87.00,   8.7,    7.0, 1004.90,   5.8,    3.0,    4.3,    9.6,  13.4,   6,   6.9,     .000,   0,eor
      164,20080207,  10,   5.3,   75.00,   6.4,    4.7, 1022.60,   7.2,     .0,    2.2,    7.2,  15.1,   0,    .0,    1.500,   0,eor
      164,20080208,  10,   8.0,   81.00,   7.3,    5.5, 1030.40,   2.5,    2.5,    3.2,    7.8,   6.1,   6,    .2,     .000,   0,eor
      164,20080209,  10,   4.9,   83.00,   8.0,    6.5, 1030.90,   2.0,   -1.7,    1.1,   11.5,   4.3,   6,    .0,    5.000,   0,eor
      164,20080210,  10,   5.3,   86.00,   7.4,    5.0, 1029.60,   2.0,   -2.6,    -.1,   10.7,   4.8,   0,    .0,    3.100,   0,eor
      164,20080211,  10,   7.0,   93.00,   7.1,    3.2, 1029.40,   2.3,   -2.5,     .7,    5.6,   5.1,   6,    .0,    2.700,   0,eor
      164,20080212,  10,   8.0,   84.00,   6.9,    4.3, 1031.10,   2.0,    2.4,    3.3,    6.0,   5.1,   0,    .0,     .000,   0,eor
      164,20080213,  10,   6.0,   78.00,   6.0,    3.4, 1029.20,   3.0,    -.2,    1.4,    6.5,   8.6,   6,    .0,    5.900,   0,eor
      164,20080214,  10,   5.3,   90.00,   6.2,    1.7, 1029.00,   2.8,   -6.4,   -3.1,    4.6,   6.7,   8,    .0,     .000,   0,eor
      164,20080215,  10,   1.5,   67.00,   3.6,   -1.4, 1032.20,   4.0,   -8.4,   -5.0,    2.0,  10.7,   0,    .0,    8.200,   0,eor
      164,20080216,  10,   3.3,   72.00,   3.7,   -2.2, 1038.00,   2.5,   -9.1,   -5.3,    1.4,   5.7,   7,    .0,    3.600,   0,eor
      164,20080217,  10,   6.4,   66.00,   3.9,    -.2, 1028.90,   5.1,   -7.9,   -4.4,    2.8,  12.7,   6,    .1,    2.300,   0,eor
      164,20080218,  10,   8.0,   93.00,   7.8,    4.3, 1018.10,   6.1,    1.8,    2.4,    6.6,  13.2,   6,    .0,     .000,   0,eor
      164,20080219,  10,   8.0,   92.00,   8.0,    4.9, 1017.40,   4.2,    3.9,    3.9,    6.5,  11.1,   6,    .2,     .000,   0,eor
      164,20080220,  10,   7.9,   88.00,   7.6,    5.0, 1014.00,   2.4,    1.3,    3.7,    7.4,   7.6,   0,    .0,     .000,   0,eor
      164,20080221,  10,   7.0,   81.00,   7.3,    5.4, 1011.00,   5.6,    1.0,    2.6,    8.0,  17.1,   6,    .2,    1.100,   0,eor
      164,20080222,  10,   8.0,   86.00,   9.9,    9.0, 1006.00,   9.5,    6.5,    7.2,   10.3,  27.5,   6,   1.5,     .000,   0,eor
      164,20080223,  10,   6.4,   64.00,   6.7,    7.7, 1012.90,   8.8,    4.1,    5.6,    9.8,  22.0,   0,    .0,    4.500,   0,eor
      164,20080224,  10,   8.0,   75.00,   8.6,    8.9, 1011.90,   4.7,    4.8,    7.1,    9.9,  12.3,   6,    .9,     .000,   0,eor
      164,20080225,  10,   6.7,   78.00,   7.5,    6.5, 1010.50,   4.9,    1.2,    2.9,    9.0,  15.5,   6,   2.5,    4.900,   0,eor
      164,20080226,  10,   7.5,   81.00,   9.0,    8.3, 1000.90,   5.5,     .4,    2.5,   13.0,  16.4,   6,    .5,     .700,   0,eor
      164,20080227,  10,   5.0,   75.00,   7.3,    6.6, 1000.70,   8.7,    2.3,    3.8,    8.9,  19.4,   6,   1.0,    1.700,   0,eor
      164,20080228,  10,   4.6,   73.00,   6.7,    5.8, 1011.30,   5.8,    1.5,    2.9,    9.7,  13.0,   0,    .0,    6.000,   0,eor
      164,20080229,  10,   7.3,   74.00,   7.0,    6.1, 1004.60,   3.6,   -1.8,    1.4,    9.9,  11.4,   6,   4.2,    1.100,   0,eor
      164,20080301,  10,   8.0,   85.00,   8.1,    6.2,  978.60,  10.2,    3.2,    4.5,    8.1,  25.9,   6,   7.3,     .000,   0,eor
      164,20080302,  10,   6.5,   80.00,   7.3,    5.6,  988.10,   8.5,    2.5,    4.1,    8.0,  18.3,   6,    .8,    1.000,   0,eor
      164,20080303,  10,   6.0,   82.00,   6.9,    4.4,  995.80,   6.1,     .5,    2.1,    8.9,  20.0,   8,   1.1,    2.300,   0,eor
      164,20080304,  10,   6.1,   91.00,   6.3,    1.8, 1003.00,   5.1,   -2.3,    -.4,    4.9,  14.8,   8,   1.9,     .500,   0,eor
      164,20080305,  10,   3.2,   74.00,   4.6,     .7, 1014.80,   5.8,   -3.7,   -2.5,    4.8,  12.5,   7,   1.4,    6.500,   1,eor
      164,20080306,  10,   7.9,   76.00,   6.3,    4.0, 1009.50,   7.7,     .0,     .6,    6.3,  17.3,   6,    .3,     .000,   0,eor
      164,20080307,  10,   7.8,   90.00,   9.3,    7.5, 1007.40,   3.8,    5.1,    5.5,    9.6,   9.7,   6,    .0,     .000,   0,eor
      164,20080308,  10,   6.8,   90.00,   8.7,    6.6, 1004.00,   2.3,     .9,    3.4,    8.9,   5.2,   6,    .0,     .000,   0,eor
      164,20080309,  10,   5.7,   77.00,   7.4,    6.9,  998.50,   4.5,     .9,    2.6,   12.1,  11.5,   0,    .0,    7.200,   0,eor
      164,20080310,  10,   2.6,   67.00,   7.2,    8.2,  990.50,   4.9,     .9,    2.8,   13.7,  12.6,   0,    .0,    9.900,   0,eor
      164,20080311,  10,   4.9,   73.00,   7.7,    8.1,  985.00,   5.3,    1.2,    4.5,   13.1,  13.8,   6,   2.3,    4.500,   0,eor
      164,20080312,  10,   6.8,   83.00,   7.9,    6.5,  981.10,   8.0,    1.3,    3.1,    9.0,  22.5,   8,  11.0,    3.800,   0,eor
      164,20080313,  10,   6.4,   77.00,   7.0,    5.8,  994.10,  10.0,    2.3,    3.8,    9.6,  25.8,   6,   1.1,    2.300,   0,eor
      164,20080314,  10,   6.3,   83.00,   7.4,    5.3,  999.00,   6.1,    2.2,    3.6,    7.9,  20.7,   6,   3.7,    1.900,   0,eor
      164,20080315,  10,   6.7,   73.00,   6.8,    6.0, 1004.70,   3.7,    1.4,    3.3,    9.5,  10.0,   0,    .0,    2.500,   0,eor
      164,20080316,  10,   7.8,   87.00,   7.6,    5.0,  995.70,   2.6,    -.6,    1.6,    8.2,   7.2,   6,   5.7,     .000,   0,eor
      164,20080317,  10,   4.8,   83.00,   6.1,    2.7,  994.70,   6.3,   -2.0,     .3,    6.5,  20.8,   8,    .1,    3.600,   0,eor
      164,20080318,  10,   4.6,   66.00,   4.5,    2.0,  996.70,   7.3,   -5.0,   -1.6,    8.0,  18.2,   0,    .0,    6.300,   0,eor
      164,20080319,  10,   5.0,   84.00,   5.2,     .3, 1001.00,   4.3,   -4.0,   -1.8,    5.9,  16.6,   7,    .5,    3.800,   0,eor
      164,20080320,  10,   4.5,   76.00,   5.1,    1.8,  998.30,   5.2,   -4.1,   -2.5,    6.1,  15.6,   8,   3.2,    7.200,   0,eor
      164,20080321,  10,   7.7,   93.00,   7.1,    3.0,  972.00,   4.3,     .1,     .8,    6.4,  13.6,   8,  14.9,     .600,   0,eor
      164,20080322,  10,   8.0,   94.00,   6.7,    2.1,  977.70,   3.5,    -.6,    -.4,    4.7,  11.3,   8,    .7,     .000,   0,eor
      164,20080323,  10,   5.2,   74.00,   4.2,   -1.0,  991.10,   3.0,   -7.4,   -3.6,    1.8,   9.3,   7,    .0,    2.500,   0,eor
      164,20080324,  10,   2.0,   66.00,   4.0,     .4,  987.60,   3.1,   -9.0,   -5.1,    5.4,   9.0,   7,    .0,   10.300,   0,eor
      164,20080325,  10,   6.5,   82.00,   5.1,     .3,  987.30,   4.8,   -3.7,   -1.8,    4.5,  15.9,   7,    .5,    3.200,   0,eor
      164,20080326,  10,   5.0,   78.00,   5.1,    1.0,  989.60,   6.1,   -7.2,   -2.7,    6.5,  21.7,   7,    .3,    6.200,   1,eor
      164,20080327,  10,   3.4,   72.00,   4.6,    1.3,  998.10,   2.3,   -8.2,   -4.3,    7.8,   9.5,   0,    .0,    8.400,   0,eor
      164,20080328,  10,   2.8,   69.00,   6.3,    5.9, 1004.60,   3.9,   -5.5,   -1.5,   12.8,  12.0,   6,    .3,    7.200,   0,eor
      164,20080329,  10,   5.8,   85.00,   7.9,    6.0, 1006.30,   5.0,   -1.1,    1.6,   10.9,  19.2,   6,   3.4,    1.200,   0,eor
      164,20080330,  10,   5.9,   67.00,   6.8,    8.1, 1009.20,   5.4,    -.7,    1.1,   14.5,  14.6,   0,    .0,    1.900,   0,eor
      164,20080331,  10,   6.1,   63.00,   8.1,   10.9, 1009.20,   3.5,    3.2,    5.2,   16.7,   9.4,   0,    .0,    7.400,   0,eor
      164,20080401,  10,   5.3,   72.00,   8.6,   10.1, 1012.60,   2.8,     .8,    3.9,   15.5,  13.5,   6,    .4,    4.500,   0,eor
      164,20080402,  10,   7.3,   87.00,   9.1,    7.8, 1006.90,   4.1,    4.8,    6.2,   12.2,  10.0,   6,   1.5,    2.100,   0,eor
      164,20080403,  10,   7.3,   87.00,   9.0,    7.6, 1012.60,   3.1,    2.8,    4.6,   11.8,   8.9,   6,    .0,    1.600,   0,eor
      164,20080404,  10,   5.3,   89.00,   8.1,    5.7, 1016.80,   3.0,    -.6,    2.1,    9.4,   6.4,   6,    .0,     .100,   0,eor
      164,20080405,  10,   6.8,   87.00,   8.3,    6.3, 1002.10,   3.1,     .0,    1.9,   10.2,   7.2,   6,   1.6,     .000,   0,eor
      164,20080406,  10,   6.9,   89.00,   7.8,    5.0,  993.40,   3.2,    -.7,    1.9,    7.0,   8.3,   6,    .7,     .000,   0,eor
      164,20080407,  10,   6.4,   93.00,   7.4,    3.7,  994.80,   3.6,    -.6,     .9,    7.7,  13.8,   6,   8.6,     .000,   0,eor
      164,20080408,  10,   5.2,   83.00,   6.9,    4.4,  996.90,   5.9,   -2.9,     .2,    9.1,  13.4,   6,    .2,    3.200,   0,eor
      164,20080409,  10,   7.9,   92.00,   6.9,    2.8,  995.90,   2.8,   -2.2,    -.2,    5.7,   8.3,   6,  13.3,     .000,   0,eor
      164,20080410,  10,   8.0,   94.00,   7.1,    3.0,  994.30,   3.9,    1.2,    1.7,    4.5,   8.0,   6,    .3,     .000,   0,eor
      164,20080411,  10,   8.0,   95.00,   8.3,    5.0,  995.10,   3.7,    2.8,    2.8,    7.1,   9.0,   6,  19.5,     .000,   0,eor
      164,20080412,  10,   6.4,   80.00,   8.3,    7.9,  999.50,   4.0,     .0,    3.9,   13.5,  13.7,   6,   1.0,    3.300,   0,eor
      164,20080413,  10,   4.7,   71.00,   7.9,    9.3, 1005.20,   2.5,    -.2,    3.7,   16.2,  12.3,   6,   2.5,    6.100,   0,eor
      164,20080414,  10,   7.0,   93.00,  10.1,    8.2, 1005.10,   2.0,    1.1,    4.6,   12.7,   5.5,   6,   2.8,    1.100,   0,eor
      164,20080415,  10,   8.0,   91.00,   9.2,    7.1, 1009.20,   3.3,    5.1,    5.7,    8.4,   9.8,   6,   2.9,     .000,   0,eor
      164,20080416,  10,   7.8,   82.00,   7.8,    6.4, 1009.90,   5.2,    4.4,    4.5,    9.4,  12.0,   6,   7.0,     .600,   0,eor
      164,20080417,  10,   8.0,   96.00,   8.9,    5.8, 1001.40,   4.0,    4.5,    4.6,    8.2,   9.6,   6,   3.9,     .000,   0,eor
      164,20080418,  10,   7.3,   89.00,   7.9,    5.3,  999.70,   3.8,    -.1,    1.3,    8.3,   8.6,   6,    .0,     .100,   0,eor
      164,20080419,  10,   6.0,   86.00,   7.4,    4.9,  999.50,   4.3,    -.9,     .3,    8.2,  11.2,   0,    .0,     .000,   0,eor
      164,20080420,  10,   5.8,   81.00,   8.3,    7.5, 1004.40,   2.8,     .1,    2.3,   13.3,   7.3,   0,    .0,    3.000,   0,eor
      164,20080421,  10,   1.4,   67.00,   7.6,    9.6, 1004.80,   5.3,   -1.3,    1.1,   15.9,  14.3,   0,    .0,   11.800,   0,eor
      164,20080422,  10,   2.8,   65.00,   7.7,    9.9, 1005.50,   6.3,    1.8,    4.3,   17.0,  15.6,   0,    .0,   12.000,   0,eor
      164,20080423,  10,    .9,   67.00,   7.5,    9.2, 1013.40,   2.7,     .6,    3.0,   16.6,   7.9,   0,    .0,   13.300,   0,eor
      164,20080424,  10,   1.1,   60.00,   7.5,   11.4, 1016.40,   1.9,    -.8,    2.4,   18.6,   7.2,   6,    .1,   13.300,   0,eor
      164,20080425,  10,   6.2,   80.00,  10.0,   10.1, 1016.40,   3.1,    2.6,    6.7,   13.5,   9.3,   6,    .2,     .200,   0,eor
      164,20080426,  10,   2.3,   69.00,   8.9,   11.5, 1021.40,   2.3,    1.7,    5.4,   18.2,   7.8,   0,    .0,   10.600,   0,eor
      164,20080427,  10,   3.6,   61.00,   8.7,   13.4, 1017.00,   2.5,    1.7,    5.3,   20.1,   9.0,   0,    .0,   12.300,   0,eor
      164,20080428,  10,   5.2,   46.00,   7.7,   15.9, 1004.50,   5.5,    7.0,    9.8,   21.9,  14.3,   0,    .0,   12.500,   0,eor
      164,20080429,  10,   6.0,   49.00,   8.5,   16.1,  997.90,   4.9,    8.9,   10.9,   21.8,  15.1,   6,    .0,    8.600,   0,eor
      164,20080430,  10,   7.8,   81.00,  12.5,   13.8,  998.30,   1.8,    9.1,   10.3,   19.3,  10.0,   6,    .0,    2.100,   0,eor
      164,20080501,  10,   5.4,   80.00,  11.3,   12.4, 1004.30,   2.9,    4.0,    7.0,   17.2,  10.9,   6,    .3,    2.600,   0,eor
      164,20080502,  10,   3.8,   74.00,   9.8,   11.8, 1013.70,   2.4,    2.6,    5.2,   17.8,   9.1,   6,    .0,    6.800,   0,eor
      164,20080503,  10,   2.5,   71.00,   9.4,   11.6, 1020.00,   3.0,    2.7,    5.5,   18.1,   9.9,   6,    .1,   11.500,   0,eor
      164,20080504,  10,   5.1,   78.00,  10.4,   11.3, 1020.30,   3.6,    1.8,    4.3,   17.5,   8.7,   6,    .0,    5.400,   0,eor
      164,20080505,  10,   2.7,   72.00,  11.1,   13.9, 1021.20,   3.2,    6.7,    7.9,   20.9,   9.6,   0,    .0,   12.900,   0,eor
      164,20080506,  10,   3.1,   67.00,  10.1,   14.0, 1020.90,   1.6,    3.8,    6.5,   21.0,   5.5,   0,    .0,   13.100,   0,eor
      164,20080507,  10,   2.5,   67.00,  10.7,   15.0, 1016.30,   1.8,    5.3,    7.5,   21.8,   8.0,   0,    .0,   12.900,   0,eor
      164,20080508,  10,    .5,   62.00,   9.9,   15.0, 1013.50,   2.4,    4.2,    7.1,   22.8,   9.4,   0,    .0,   14.100,   0,eor
      164,20080509,  10,    .5,   62.00,  10.0,   15.0, 1014.40,   1.7,    3.6,    6.0,   22.7,   6.8,   0,    .0,   14.400,   0,eor
      164,20080510,  10,    .7,   60.00,  10.2,   16.1, 1016.20,   1.8,    4.6,    7.4,   24.2,   7.7,   0,    .0,   12.400,   0,eor
      164,20080511,  10,   1.3,   58.00,  10.4,   17.2, 1015.30,   2.1,    5.8,    8.5,   24.7,   9.8,   0,    .0,   14.400,   0,eor
      164,20080512,  10,   1.4,   60.00,  10.6,   17.0, 1012.70,   2.6,    5.6,    8.4,   24.8,   8.5,   0,    .0,   13.800,   0,eor
      164,20080513,  10,   3.4,   68.00,   8.9,   11.7, 1013.70,   3.6,    4.5,    5.5,   18.4,   9.1,   0,    .0,   11.800,   0,eor
      164,20080514,  10,   1.8,   63.00,   8.6,   12.4, 1010.10,   2.1,    1.4,    3.4,   20.0,   7.6,   0,    .0,   13.200,   0,eor
